Year,Week,Team,Player,Position,Slot Position,Points,Projected Points
2024,5,McGwire,Travis Etienne Jr.,RB,RB,12.0,13.68
2024,5,McGwire,Stefon Diggs,WR,WR,14.2,13.79
2024,5,McGwire,C.J. Stroud,QB,QB,15.94,17.62
2024,5,McGwire,George Kittle,TE,TE,20.4,12.21
2024,5,McGwire,Keenan Allen,WR,BE,6.3,9.27
2024,5,McGwire,Javonte Williams,RB,BE,16.1,12.68
2024,5,McGwire,Jerome Ford,RB,RB,7.9,13.08
2024,5,McGwire,Justin Tucker,K,K,13.0,8.19
2024,5,McGwire,Zack Moss,RB,RB/WR/TE,8.2,12.83
2024,5,McGwire,T.J. Hockenson,TE,BE,0.0,0.0
2024,5,McGwire,Dolphins D/ST,D/ST,D/ST,7.0,6.56
2024,5,McGwire,Tua Tagovailoa,QB,BE,0.0,0.0
2024,5,McGwire,Chargers D/ST,D/ST,BE,0.0,0.0
2024,5,McGwire,Justice Hill,RB,BE,3.5,8.78
2024,5,McGwire,Wan'Dale Robinson,WR,BE,16.0,13.19
2024,6,Ethan,Puka Nacua,WR,BE,0.0,0.0
2024,6,Ethan,Mike Evans,WR,WR,5.4,13.73
2024,6,Ethan,Kenneth Walker III,RB,RB,20.9,17.49
2024,6,Ethan,Rhamondre Stevenson,RB,BE,0.0,0.0
2024,6,Ethan,Kyle Pitts Sr.,TE,TE,10.0,10.08
2024,6,Ethan,Zamir White,RB,BE,0.0,0.0
2024,6,Ethan,Kyler Murray,QB,QB,11.96,17.78
2024,6,Ethan,Jameson Williams,WR,BE,17.7,11.05
2024,6,Ethan,Brian Thomas Jr.,WR,WR,5.7,13.51
2024,6,Ethan,Khalil Shakir,WR,BE,3.9,0.0
2024,6,Ethan,Isaiah Likely,TE,BE,4.7,6.08
2024,6,Ethan,Chris Boswell,K,K,17.0,8.14
2024,6,Ethan,Packers D/ST,D/ST,D/ST,9.0,4.94
2024,6,Ethan,Allen Lazard,WR,BE,23.4,8.72
2024,6,Ethan,Jalen Tolbert,WR,RB/WR/TE,8.3,10.9
2024,6,Ethan,Alexander Mattison,RB,RB,17.5,11.2
2024,6,Dante,A.J. Brown,WR,WR,23.6,15.2
2024,6,Dante,Marvin Harrison Jr.,WR,RB/WR/TE,0.0,14.49
2024,6,Dante,DK Metcalf,WR,WR,7.8,15.02
2024,6,Dante,Cooper Kupp,WR,BE,0.0,0.0
2024,6,Dante,Evan Engram,TE,BE,18.2,9.23
2024,6,Dante,D'Andre Swift,RB,RB,21.9,16.99
2024,6,Dante,Joe Burrow,QB,QB,19.82,18.83
2024,6,Dante,Tony Pollard,RB,RB,17.8,16.22
2024,6,Dante,Chase Brown,RB,BE,14.4,11.28
2024,6,Dante,Ladd McConkey,WR,BE,8.3,11.0
2024,6,Dante,Braelon Allen,RB,BE,0.8,7.95
2024,6,Dante,Xavier Legette,WR,BE,11.3,10.79
2024,6,Dante,Dalton Schultz,TE,TE,6.7,8.52
2024,6,Dante,Chase McLaughlin,K,K,9.0,8.2
2024,6,Dante,Tank Bigsby,RB,BE,2.4,6.28
2024,6,Dante,Eagles D/ST,D/ST,D/ST,8.0,8.2
2024,6,Michael,Saquon Barkley,RB,RB,7.4,19.23
2024,6,Michael,Michael Pittman Jr.,WR,BE,12.5,13.66
2024,6,Michael,James Cook,RB,RB,0.0,0.0
2024,6,Michael,Brandon Aiyuk,WR,WR,5.7,15.23
2024,6,Michael,Dalton Kincaid,TE,TE,11.1,9.58
2024,6,Michael,James Conner,RB,RB/WR/TE,6.6,14.02
2024,6,Michael,Diontae Johnson,WR,WR,19.8,15.05
2024,6,Michael,Aaron Rodgers,QB,QB,17.76,14.94
2024,6,Michael,Tyler Lockett,WR,BE,16.5,10.88
2024,6,Michael,Gus Edwards,RB,BE,0.0,0.0
2024,6,Michael,Brandin Cooks,WR,BE,0.0,0.0
2024,6,Michael,DeMario Douglas,WR,BE,21.2,7.32
2024,6,Michael,Dustin Hopkins,K,K,11.0,7.36
2024,6,Michael,Zach Ertz,TE,BE,10.8,9.48
2024,6,Michael,Chiefs D/ST,D/ST,BE,0.0,0.0
2024,6,Michael,Buccaneers D/ST,D/ST,D/ST,17.0,7.18
2024,6,Nathan,Christian McCaffrey,RB,BE,0.0,0.0
2024,6,Nathan,Drake London,WR,WR,19.4,19.62
2024,6,Nathan,Derrick Henry,RB,RB,25.2,18.2
2024,6,Nathan,Malik Nabers,WR,BE,0.0,0.0
2024,6,Nathan,Mark Andrews,TE,BE,15.6,6.37
2024,6,Nathan,Anthony Richardson Sr.,QB,BE,0.0,0.0
2024,6,Nathan,Terry McLaurin,WR,WR,23.3,16.73
2024,6,Nathan,Jonathon Brooks,RB,BE,0.0,0.0
2024,6,Nathan,DeAndre Hopkins,WR,BE,9.4,10.51
2024,6,Nathan,J.K. Dobbins,RB,RB/WR/TE,18.2,13.45
2024,6,Nathan,Brock Bowers,TE,TE,16.1,12.88
2024,6,Nathan,Jakobi Meyers,WR,BE,0.0,0.0
2024,6,Nathan,Jordan Mason,RB,RB,9.2,14.24
2024,6,Nathan,Seahawks D/ST,D/ST,D/ST,-2.0,4.07
2024,6,Nathan,Justin Fields,QB,QB,23.7,19.28
2024,6,Nathan,Cairo Santos,K,K,4.0,8.1
2024,6,Carter,Ja'Marr Chase,WR,WR,12.2,18.36
2024,6,Carter,Garrett Wilson,WR,WR,24.7,16.63
2024,6,Carter,DeVonta Smith,WR,RB/WR/TE,15.4,13.3
2024,6,Carter,Alvin Kamara,RB,RB,17.4,19.32
2024,6,Carter,David Montgomery,RB,RB,21.0,14.14
2024,6,Carter,Aaron Jones Sr.,RB,BE,0.0,0.0
2024,6,Carter,David Njoku,TE,BE,8.1,9.68
2024,6,Carter,Brock Purdy,QB,BE,24.1,19.19
2024,6,Carter,Xavier Worthy,WR,BE,0.0,0.0
2024,6,Carter,Devin Singletary,RB,BE,0.0,0.0
2024,6,Carter,Ravens D/ST,D/ST,D/ST,5.0,3.82
2024,6,Carter,Younghoe Koo,K,K,12.0,8.37
2024,6,Carter,Baker Mayfield,QB,QB,25.9,17.43
2024,6,Carter,Jake Ferguson,TE,TE,4.1,11.65
2024,6,Carter,Jordan Whittington,WR,BE,0.0,0.0
2024,6,Carter,Bills D/ST,D/ST,BE,4.0,5.63
2024,6,Noah,Breece Hall,RB,RB,21.9,16.7
2024,6,Noah,Chris Olave,WR,WR,-0.5,11.48
2024,6,Noah,De'Von Achane,RB,BE,0.0,0.0
2024,6,Noah,Jaylen Waddle,WR,BE,0.0,0.0
2024,6,Noah,Jalen Hurts,QB,QB,21.86,20.0
2024,6,Noah,Amari Cooper,WR,WR,8.2,11.7
2024,6,Noah,Jaxon Smith-Njigba,WR,RB/WR/TE,10.3,12.95
2024,6,Noah,Tyjae Spears,RB,BE,2.7,10.25
2024,6,Noah,Nick Chubb,RB,BE,0.0,0.0
2024,6,Noah,Mike Williams,WR,BE,0.0,7.32
2024,6,Noah,Cole Kmet,TE,TE,24.0,7.3
2024,6,Noah,Tyrone Tracy Jr.,RB,BE,22.7,12.32
2024,6,Noah,Bucky Irving,RB,RB,18.5,13.81
2024,6,Noah,Vikings D/ST,D/ST,BE,0.0,0.0
2024,6,Noah,Jason Myers,K,K,6.0,7.53
2024,6,Noah,Colts D/ST,D/ST,D/ST,5.0,6.2
2024,6,Haris,CeeDee Lamb,WR,WR,16.1,19.15
2024,6,Haris,Travis Kelce,TE,BE,0.0,0.0
2024,6,Haris,Sam LaPorta,TE,TE,12.2,10.04
2024,6,Haris,Patrick Mahomes,QB,BE,0.0,0.0
2024,6,Haris,Calvin Ridley,WR,WR,0.9,11.63
2024,6,Haris,Rashee Rice,WR,BE,0.0,0.0
2024,6,Haris,Rome Odunze,WR,BE,6.0,10.08
2024,6,Haris,Austin Ekeler,RB,RB,10.8,15.78
2024,6,Haris,Brandon Aubrey,K,K,12.0,8.21
2024,6,Haris,Caleb Williams,QB,QB,28.64,14.95
2024,6,Haris,Dontayvion Wicks,WR,BE,1.9,8.65
2024,6,Haris,Chuba Hubbard,RB,RB,15.3,15.66
2024,6,Haris,Tutu Atwell,WR,BE,0.0,0.0
2024,6,Haris,Trey Sermon,RB,BE,2.9,12.3
2024,6,Haris,Josh Downs,WR,RB/WR/TE,19.5,12.99
2024,6,Haris,Panthers D/ST,D/ST,D/ST,-4.0,2.68
2024,6,Andrew,Amon-Ra St. Brown,WR,WR,13.7,17.05
2024,6,Andrew,Davante Adams,WR,BE,0.0,0.0
2024,6,Andrew,Joe Mixon,RB,RB,27.2,16.85
2024,6,Andrew,Trey McBride,TE,TE,17.6,12.47
2024,6,Andrew,Lamar Jackson,QB,QB,18.92,22.32
2024,6,Andrew,George Pickens,WR,WR,8.3,13.27
2024,6,Andrew,Brian Robinson Jr.,RB,BE,0.0,0.0
2024,6,Andrew,Christian Kirk,WR,RB/WR/TE,6.9,11.27
2024,6,Andrew,Jaylen Warren,RB,BE,4.8,7.48
2024,6,Andrew,Jordan Addison,WR,BE,0.0,0.0
2024,6,Andrew,Zach Charbonnet,RB,BE,4.5,8.3
2024,6,Andrew,Steelers D/ST,D/ST,D/ST,14.0,5.94
2024,6,Andrew,Evan McPherson,K,K,5.0,7.94
2024,6,Andrew,Michael Wilson,WR,BE,10.1,10.25
2024,6,Andrew,Cam Akers,RB,BE,-0.1,0.0
2024,6,Andrew,Tyler Allgeier,RB,RB,19.8,8.16
2024,6,McGwire,Tyreek Hill,WR,BE,0.0,0.0
2024,6,McGwire,Travis Etienne Jr.,RB,RB,-0.1,13.99
2024,6,McGwire,Stefon Diggs,WR,WR,19.7,15.33
2024,6,McGwire,C.J. Stroud,QB,QB,18.38,17.74
2024,6,McGwire,George Kittle,TE,TE,22.8,14.73
2024,6,McGwire,Keenan Allen,WR,BE,21.1,9.71
2024,6,McGwire,Javonte Williams,RB,BE,4.6,12.39
2024,6,McGwire,Jerome Ford,RB,RB,1.4,11.18
2024,6,McGwire,Justin Tucker,K,K,13.0,8.23
2024,6,McGwire,Zack Moss,RB,RB/WR/TE,0.5,13.23
2024,6,McGwire,T.J. Hockenson,TE,BE,0.0,0.0
2024,6,McGwire,Dolphins D/ST,D/ST,BE,0.0,0.0
2024,6,McGwire,Tua Tagovailoa,QB,BE,0.0,0.0
2024,6,McGwire,Chargers D/ST,D/ST,D/ST,7.0,5.91
2024,6,McGwire,Justice Hill,RB,BE,1.4,8.53
2024,6,McGwire,Wan'Dale Robinson,WR,WR,10.0,14.44
2024,6,Tyler,Jonathan Taylor,RB,BE,0.0,0.0
2024,6,Tyler,Isiah Pacheco,RB,BE,0.0,0.0
2024,6,Tyler,Josh Allen,QB,QB,24.4,18.07
2024,6,Tyler,Rachaad White,RB,BE,0.0,0.0
2024,6,Tyler,Zay Flowers,WR,WR,22.4,14.01
2024,6,Tyler,Jayden Reed,WR,WR,14.8,14.83
2024,6,Tyler,Najee Harris,RB,RB,20.2,13.27
2024,6,Tyler,Courtland Sutton,WR,BE,15.3,12.07
2024,6,Tyler,Rashid Shaheed,WR,RB/WR/TE,8.3,12.52
2024,6,Tyler,Romeo Doubs,WR,BE,19.9,10.27
2024,6,Tyler,Jared Goff,QB,BE,25.1,14.44
2024,6,Tyler,Colby Parkinson,TE,BE,0.0,0.0
2024,6,Tyler,Cade Otton,TE,TE,9.5,8.61
2024,6,Tyler,Jake Bates,K,K,19.0,8.26
2024,6,Tyler,Texans D/ST,D/ST,D/ST,14.0,7.29
2024,6,Tyler,Antonio Gibson,RB,RB,7.3,11.93
2024,6,Zach,Justin Jefferson,WR,BE,0.0,0.0
2024,6,Zach,Jahmyr Gibbs,RB,RB,12.1,16.29
2024,6,Zach,Josh Jacobs,RB,RB,12.0,14.78
2024,6,Zach,DJ Moore,WR,WR,6.0,14.75
2024,6,Zach,Dak Prescott,QB,BE,3.22,18.14
2024,6,Zach,Tank Dell,WR,WR,18.7,13.0
2024,6,Zach,Pat Freiermuth,TE,TE,3.6,8.1
2024,6,Zach,Jerry Jeudy,WR,BE,4.5,8.55
2024,6,Zach,49ers D/ST,D/ST,BE,6.0,5.9
2024,6,Zach,Darnell Mooney,WR,RB/WR/TE,6.8,14.23
2024,6,Zach,Demarcus Robinson,WR,BE,0.0,0.0
2024,6,Zach,Jauan Jennings,WR,BE,5.7,10.11
2024,6,Zach,Kareem Hunt,RB,BE,0.0,0.0
2024,6,Zach,Austin Seibert,K,K,14.0,8.24
2024,6,Zach,Broncos D/ST,D/ST,D/ST,2.0,6.18
2024,6,Zach,Kirk Cousins,QB,QB,12.5,20.17
2024,6,Kevin,Bijan Robinson,RB,RB,25.5,18.21
2024,6,Kevin,Kyren Williams,RB,BE,0.0,0.0
2024,6,Kevin,Nico Collins,WR,BE,0.0,0.0
2024,6,Kevin,Deebo Samuel,WR,RB/WR/TE,20.7,16.31
2024,6,Kevin,Tee Higgins,WR,WR,14.7,14.69
2024,6,Kevin,Chris Godwin Jr.,WR,WR,35.5,15.76
2024,6,Kevin,Jordan Love,QB,BE,25.62,18.07
2024,6,Kevin,Dallas Goedert,TE,BE,0.0,9.52
2024,6,Kevin,Keon Coleman,WR,BE,5.6,8.52
2024,6,Kevin,Rico Dowdle,RB,RB,10.5,11.77
2024,6,Kevin,Jayden Daniels,QB,QB,20.96,24.45
2024,6,Kevin,Jets D/ST,D/ST,BE,1.0,4.85
2024,6,Kevin,Ka'imi Fairbairn,K,K,11.0,8.29
2024,6,Kevin,Bears D/ST,D/ST,D/ST,11.0,5.12
2024,6,Kevin,Tucker Kraft,TE,TE,3.5,9.71
2024,6,Kevin,Roschon Johnson,RB,BE,5.3,7.61
2024,7,Michael,Saquon Barkley,RB,RB,26.7,19.04
2024,7,Michael,Michael Pittman Jr.,WR,BE,9.3,11.74
2024,7,Michael,James Cook,RB,RB,9.2,15.64
2024,7,Michael,Brandon Aiyuk,WR,WR,4.3,13.56
2024,7,Michael,Dalton Kincaid,TE,TE,8.2,9.36
2024,7,Michael,James Conner,RB,RB/WR/TE,17.2,14.98
2024,7,Michael,Diontae Johnson,WR,WR,2.7,17.02
2024,7,Michael,Aaron Rodgers,QB,QB,13.04,16.11
2024,7,Michael,Tyler Lockett,WR,BE,8.5,11.12
2024,7,Michael,Gus Edwards,RB,BE,0.0,0.0
2024,7,Michael,Brandin Cooks,WR,BE,0.0,0.0
2024,7,Michael,DeMario Douglas,WR,BE,3.4,10.19
2024,7,Michael,Dustin Hopkins,K,K,-2.0,7.2
2024,7,Michael,Zach Ertz,TE,BE,14.0,8.96
2024,7,Michael,Chiefs D/ST,D/ST,D/ST,7.0,4.2
2024,7,Michael,JuJu Smith-Schuster,WR,BE,0.0,10.9
2024,7,Ethan,Puka Nacua,WR,BE,0.0,0.0
2024,7,Ethan,Mike Evans,WR,WR,9.5,15.54
2024,7,Ethan,Kenneth Walker III,RB,RB,23.3,18.27
2024,7,Ethan,Rhamondre Stevenson,RB,RB,4.5,15.01
2024,7,Ethan,Kyle Pitts Sr.,TE,TE,13.5,9.82
2024,7,Ethan,Zamir White,RB,BE,3.7,9.2
2024,7,Ethan,Kyler Murray,QB,QB,20.2,18.29
2024,7,Ethan,Jameson Williams,WR,RB/WR/TE,0.6,10.44
2024,7,Ethan,Brian Thomas Jr.,WR,WR,22.1,12.36
2024,7,Ethan,Khalil Shakir,WR,BE,13.5,8.03
2024,7,Ethan,Isaiah Likely,TE,BE,3.7,5.98
2024,7,Ethan,Chris Boswell,K,K,14.0,7.91
2024,7,Ethan,Packers D/ST,D/ST,D/ST,7.0,4.93
2024,7,Ethan,Allen Lazard,WR,BE,9.8,7.15
2024,7,Ethan,Alexander Mattison,RB,BE,15.3,9.18
2024,7,Ethan,Christian Watson,WR,BE,1.5,8.19
2024,7,Dante,A.J. Brown,WR,WR,19.9,16.94
2024,7,Dante,Marvin Harrison Jr.,WR,BE,5.1,13.78
2024,7,Dante,DK Metcalf,WR,WR,19.9,15.15
2024,7,Dante,Cooper Kupp,WR,BE,0.0,0.0
2024,7,Dante,Evan Engram,TE,TE,8.5,11.96
2024,7,Dante,D'Andre Swift,RB,BE,0.0,0.0
2024,7,Dante,Joe Burrow,QB,QB,14.94,19.27
2024,7,Dante,Tony Pollard,RB,RB,8.5,16.02
2024,7,Dante,Chase Brown,RB,RB,7.3,13.15
2024,7,Dante,Ladd McConkey,WR,BE,9.6,13.3
2024,7,Dante,Braelon Allen,RB,BE,1.6,4.99
2024,7,Dante,Xavier Legette,WR,BE,2.9,10.16
2024,7,Dante,Dalton Schultz,TE,BE,3.8,9.44
2024,7,Dante,Chase McLaughlin,K,K,4.0,8.57
2024,7,Dante,Tank Bigsby,RB,RB/WR/TE,23.8,13.05
2024,7,Dante,Eagles D/ST,D/ST,D/ST,15.0,6.52
2024,7,Carter,Ja'Marr Chase,WR,WR,17.6,18.08
2024,7,Carter,Garrett Wilson,WR,WR,13.1,16.13
2024,7,Carter,DeVonta Smith,WR,RB/WR/TE,0.8,13.99
2024,7,Carter,Alvin Kamara,RB,RB,8.4,18.16
2024,7,Carter,David Montgomery,RB,RB,8.0,12.59
2024,7,Carter,Aaron Jones Sr.,RB,BE,20.6,15.93
2024,7,Carter,David Njoku,TE,TE,23.6,10.37
2024,7,Carter,Brock Purdy,QB,BE,17.18,18.03
2024,7,Carter,Xavier Worthy,WR,BE,5.4,10.93
2024,7,Carter,Devin Singletary,RB,BE,3.1,8.72
2024,7,Carter,Ravens D/ST,D/ST,BE,1.0,5.83
2024,7,Carter,Younghoe Koo,K,K,1.0,8.38
2024,7,Carter,Baker Mayfield,QB,QB,27.0,19.28
2024,7,Carter,Jake Ferguson,TE,BE,0.0,0.0
2024,7,Carter,Jordan Whittington,WR,BE,0.0,10.13
2024,7,Carter,Bills D/ST,D/ST,D/ST,12.0,5.47
2024,7,Nathan,Christian McCaffrey,RB,BE,0.0,0.0
2024,7,Nathan,Drake London,WR,WR,18.3,19.52
2024,7,Nathan,Derrick Henry,RB,RB,25.2,17.28
2024,7,Nathan,Malik Nabers,WR,WR,8.1,19.56
2024,7,Nathan,Mark Andrews,TE,BE,20.1,6.27
2024,7,Nathan,Anthony Richardson Sr.,QB,QB,8.76,17.95
2024,7,Nathan,Terry McLaurin,WR,BE,15.8,16.32
2024,7,Nathan,Jonathon Brooks,RB,BE,0.0,0.0
2024,7,Nathan,DeAndre Hopkins,WR,BE,0.8,11.04
2024,7,Nathan,J.K. Dobbins,RB,RB/WR/TE,9.6,16.17
2024,7,Nathan,Brock Bowers,TE,TE,19.3,14.17
2024,7,Nathan,Jakobi Meyers,WR,BE,0.0,0.0
2024,7,Nathan,Jordan Mason,RB,RB,8.9,12.99
2024,7,Nathan,Seahawks D/ST,D/ST,BE,15.0,3.41
2024,7,Nathan,Harrison Butker,K,K,4.0,7.9
2024,7,Nathan,Lions D/ST,D/ST,D/ST,5.0,7.42
2024,7,Haris,CeeDee Lamb,WR,BE,0.0,0.0
2024,7,Haris,Travis Kelce,TE,TE,5.7,12.96
2024,7,Haris,Sam LaPorta,TE,BE,3.5,8.19
2024,7,Haris,Patrick Mahomes,QB,QB,12.06,15.82
2024,7,Haris,Calvin Ridley,WR,WR,7.2,11.51
2024,7,Haris,Rashee Rice,WR,BE,0.0,0.0
2024,7,Haris,Rome Odunze,WR,BE,0.0,0.0
2024,7,Haris,Austin Ekeler,RB,BE,4.0,10.41
2024,7,Haris,Brandon Aubrey,K,BE,0.0,0.0
2024,7,Haris,Caleb Williams,QB,BE,0.0,0.0
2024,7,Haris,Chuba Hubbard,RB,RB,11.2,15.93
2024,7,Haris,Tutu Atwell,WR,WR,11.1,10.36
2024,7,Haris,Trey Sermon,RB,RB,5.9,12.39
2024,7,Haris,Josh Downs,WR,RB/WR/TE,1.3,11.96
2024,7,Haris,Colts D/ST,D/ST,D/ST,9.0,6.23
2024,7,Haris,Jake Elliott,K,K,4.0,7.87
2024,7,Noah,Breece Hall,RB,RB,26.1,16.18
2024,7,Noah,Chris Olave,WR,BE,0.0,0.0
2024,7,Noah,De'Von Achane,RB,RB,10.5,14.52
2024,7,Noah,Jaylen Waddle,WR,RB/WR/TE,2.1,9.89
2024,7,Noah,Jalen Hurts,QB,QB,22.76,19.92
2024,7,Noah,Amari Cooper,WR,WR,16.6,11.1
2024,7,Noah,Jaxon Smith-Njigba,WR,WR,5.3,12.31
2024,7,Noah,Tyjae Spears,RB,BE,0.0,0.0
2024,7,Noah,Nick Chubb,RB,BE,10.2,7.8
2024,7,Noah,Cole Kmet,TE,BE,0.0,0.0
2024,7,Noah,Tyrone Tracy Jr.,RB,BE,6.2,8.24
2024,7,Noah,Bucky Irving,RB,BE,16.7,8.88
2024,7,Noah,Vikings D/ST,D/ST,D/ST,10.0,5.89
2024,7,Noah,Jason Myers,K,K,12.0,7.63
2024,7,Noah,Hunter Henry,TE,TE,17.2,8.23
2024,7,Noah,Quentin Johnston,WR,BE,0.0,0.0
2024,7,McGwire,Tyreek Hill,WR,WR,2.3,14.21
2024,7,McGwire,Travis Etienne Jr.,RB,BE,0.0,0.0
2024,7,McGwire,Stefon Diggs,WR,WR,7.3,15.04
2024,7,McGwire,C.J. Stroud,QB,QB,5.34,16.68
2024,7,McGwire,George Kittle,TE,TE,15.2,13.88
2024,7,McGwire,Keenan Allen,WR,BE,0.0,0.0
2024,7,McGwire,Javonte Williams,RB,RB,26.1,12.78
2024,7,McGwire,Jerome Ford,RB,BE,0.0,0.0
2024,7,McGwire,Justin Tucker,K,K,13.0,8.02
2024,7,McGwire,Zack Moss,RB,RB,7.0,11.13
2024,7,McGwire,T.J. Hockenson,TE,BE,0.0,0.0
2024,7,McGwire,Dolphins D/ST,D/ST,BE,5.0,4.82
2024,7,McGwire,Tua Tagovailoa,QB,BE,0.0,0.0
2024,7,McGwire,Chargers D/ST,D/ST,D/ST,3.0,4.87
2024,7,McGwire,Justice Hill,RB,BE,13.8,7.3
2024,7,McGwire,Wan'Dale Robinson,WR,RB/WR/TE,8.3,11.64
2024,7,Andrew,Amon-Ra St. Brown,WR,WR,25.2,15.16
2024,7,Andrew,Davante Adams,WR,WR,6.0,15.6
2024,7,Andrew,Joe Mixon,RB,RB,26.4,15.54
2024,7,Andrew,Trey McBride,TE,TE,10.1,12.41
2024,7,Andrew,Lamar Jackson,QB,QB,34.44,20.86
2024,7,Andrew,George Pickens,WR,RB/WR/TE,22.1,13.14
2024,7,Andrew,Brian Robinson Jr.,RB,RB,13.1,16.36
2024,7,Andrew,Christian Kirk,WR,BE,3.4,10.75
2024,7,Andrew,Jaylen Warren,RB,BE,7.9,9.52
2024,7,Andrew,Jordan Addison,WR,BE,9.6,11.33
2024,7,Andrew,Zach Charbonnet,RB,BE,1.9,7.98
2024,7,Andrew,Steelers D/ST,D/ST,D/ST,8.0,6.04
2024,7,Andrew,Evan McPherson,K,K,2.0,7.97
2024,7,Andrew,Michael Wilson,WR,BE,2.5,9.29
2024,7,Andrew,Cam Akers,RB,BE,0.0,0.0
2024,7,Andrew,Tyler Allgeier,RB,BE,5.5,9.98
2024,7,Zach,Justin Jefferson,WR,WR,21.4,18.38
2024,7,Zach,Jahmyr Gibbs,RB,RB,32.0,14.14
2024,7,Zach,Josh Jacobs,RB,BE,20.2,13.35
2024,7,Zach,DJ Moore,WR,BE,0.0,0.0
2024,7,Zach,Dak Prescott,QB,BE,0.0,0.0
2024,7,Zach,Tank Dell,WR,WR,0.0,14.58
2024,7,Zach,Pat Freiermuth,TE,TE,7.1,7.98
2024,7,Zach,Jerry Jeudy,WR,BE,2.8,9.03
2024,7,Zach,49ers D/ST,D/ST,BE,5.0,5.27
2024,7,Zach,Darnell Mooney,WR,RB/WR/TE,9.6,13.74
2024,7,Zach,Demarcus Robinson,WR,BE,1.9,8.5
2024,7,Zach,Jauan Jennings,WR,BE,0.0,0.0
2024,7,Zach,Kareem Hunt,RB,RB,22.3,14.31
2024,7,Zach,Austin Seibert,K,K,17.0,8.6
2024,7,Zach,Broncos D/ST,D/ST,D/ST,21.0,8.05
2024,7,Zach,Kirk Cousins,QB,QB,7.18,19.29
2024,7,Tyler,Jonathan Taylor,RB,BE,0.0,0.0
2024,7,Tyler,Isiah Pacheco,RB,BE,0.0,0.0
2024,7,Tyler,Josh Allen,QB,QB,21.02,19.11
2024,7,Tyler,Rachaad White,RB,BE,29.1,11.15
2024,7,Tyler,Zay Flowers,WR,WR,4.0,14.69
2024,7,Tyler,Jayden Reed,WR,WR,3.0,14.7
2024,7,Tyler,Najee Harris,RB,RB,16.2,13.09
2024,7,Tyler,Courtland Sutton,WR,RB/WR/TE,0.0,12.66
2024,7,Tyler,Rashid Shaheed,WR,BE,0.0,0.0
2024,7,Tyler,Romeo Doubs,WR,BE,17.4,10.44
2024,7,Tyler,Jared Goff,QB,BE,18.8,12.57
2024,7,Tyler,Colby Parkinson,TE,BE,5.2,8.1
2024,7,Tyler,Cade Otton,TE,TE,18.0,9.76
2024,7,Tyler,Antonio Gibson,RB,RB,2.3,7.51
2024,7,Tyler,Bengals D/ST,D/ST,D/ST,15.0,8.28
2024,7,Tyler,Cameron Dicker,K,K,21.0,8.03
2024,7,Kevin,Bijan Robinson,RB,RB,23.3,19.92
2024,7,Kevin,Kyren Williams,RB,RB,19.6,22.47
2024,7,Kevin,Nico Collins,WR,BE,0.0,0.0
2024,7,Kevin,Deebo Samuel,WR,RB/WR/TE,0.0,15.01
2024,7,Kevin,Tee Higgins,WR,WR,18.2,14.62
2024,7,Kevin,Chris Godwin Jr.,WR,WR,13.5,18.72
2024,7,Kevin,Jordan Love,QB,BE,16.8,16.62
2024,7,Kevin,Dallas Goedert,TE,BE,0.0,0.0
2024,7,Kevin,Keon Coleman,WR,BE,16.5,5.12
2024,7,Kevin,Rico Dowdle,RB,BE,0.0,0.0
2024,7,Kevin,Jayden Daniels,QB,QB,5.24,25.24
2024,7,Kevin,Jets D/ST,D/ST,D/ST,-5.0,6.72
2024,7,Kevin,Ka'imi Fairbairn,K,K,12.0,7.84
2024,7,Kevin,Bears D/ST,D/ST,BE,0.0,0.0
2024,7,Kevin,Tucker Kraft,TE,TE,12.3,9.12
2024,7,Kevin,Roschon Johnson,RB,BE,0.0,0.0
2024,8,Ethan,Puka Nacua,WR,WR,18.1,10.44
2024,8,Ethan,Mike Evans,WR,BE,0.0,0.0
2024,8,Ethan,Kenneth Walker III,RB,RB,8.5,17.69
2024,8,Ethan,Rhamondre Stevenson,RB,RB,23.5,12.54
2024,8,Ethan,Kyle Pitts Sr.,TE,TE,25.1,10.22
2024,8,Ethan,Zamir White,RB,BE,-0.1,3.35
2024,8,Ethan,Kyler Murray,QB,QB,22.18,18.12
2024,8,Ethan,Jameson Williams,WR,BE,0.0,0.0
2024,8,Ethan,Brian Thomas Jr.,WR,WR,15.0,13.84
2024,8,Ethan,Khalil Shakir,WR,RB/WR/TE,19.9,11.41
2024,8,Ethan,Isaiah Likely,TE,BE,8.7,6.85
2024,8,Ethan,Chris Boswell,K,K,14.0,8.39
2024,8,Ethan,Packers D/ST,D/ST,D/ST,4.0,5.78
2024,8,Ethan,Allen Lazard,WR,BE,0.0,0.0
2024,8,Ethan,Alexander Mattison,RB,BE,9.4,10.07
2024,8,Ethan,Christian Watson,WR,BE,7.9,8.23
2024,8,Carter,Ja'Marr Chase,WR,WR,20.4,18.71
2024,8,Carter,Garrett Wilson,WR,WR,16.3,16.16
2024,8,Carter,DeVonta Smith,WR,RB/WR/TE,20.5,12.92
2024,8,Carter,Alvin Kamara,RB,RB,18.2,16.97
2024,8,Carter,David Montgomery,RB,RB,14.92,14.99
2024,8,Carter,Aaron Jones Sr.,RB,BE,11.5,18.01
2024,8,Carter,David Njoku,TE,TE,17.1,13.33
2024,8,Carter,Brock Purdy,QB,BE,26.0,20.23
2024,8,Carter,Xavier Worthy,WR,BE,13.7,9.71
