Year,Week,Home Team,Home Player,Home Player Points,Position,Away Player Points,Away Player,Away Team
2022,9,Carter,Terry McLaurin,10.6,FLEX,14.7,DK Metcalf,Dante
2022,9,Carter,Colts D/ST,8.0,D/ST,8.0,Eagles D/ST,Dante
2022,9,Carter,Tyler Bass,6.0,K,11.0,Ryan Succop,Dante
2022,9,McGwire,Tom Brady,15.2,QB,12.1,Justin Herbert,Haris
2022,9,McGwire,Travis Etienne Jr.,26.6,RB1,11.7,Josh Jacobs,Haris
2022,9,McGwire,Alvin Kamara,9.2,RB2,11.4,James Conner,Haris
2022,9,McGwire,Joshua Palmer,18.6,WR1,26.8,Cooper Kupp,Haris
2022,9,McGwire,Stefon Diggs,14.3,WR2,13.1,Chris Olave,Haris
2022,9,McGwire,Robert Tonyan,5.9,TE,9.4,Isaiah Likely,Haris
2022,9,McGwire,Mack Hollins,3.7,FLEX,9.7,Adam Thielen,Haris
2022,9,McGwire,Ravens D/ST,11.0,D/ST,9.0,Buccaneers D/ST,Haris
2022,9,McGwire,Justin Tucker,10.0,K,2.0,Jake Elliott,Haris
2022,9,Nathan,Joe Burrow,19.14,QB,20.02,Jalen Hurts,Michael
2022,9,Nathan,Joe Mixon,55.1,RB1,6.4,Rachaad White,Michael
2022,9,Nathan,Dameon Pierce,13.9,RB2,0.0,Nyheim Miller-Hines,Michael
2022,9,Nathan,Tyreek Hill,27.3,WR1,19.5,Jaylen Waddle,Michael
2022,9,Nathan,Marquez Valdes-Scantling,2.2,WR2,13.0,Tee Higgins,Michael
2022,9,Nathan,Gerald Everett,8.6,TE,14.6,Noah Fant,Michael
2022,9,Nathan,Kenneth Walker III,27.9,FLEX,17.7,Tyler Lockett,Michael
2022,9,Nathan,Dolphins D/ST,8.0,D/ST,1.0,Titans D/ST,Michael
2022,9,Nathan,Jason Myers,8.0,K,8.0,Greg Joseph,Michael
2022,9,Noah,Lamar Jackson,17.52,QB,13.66,Taylor Heinicke,Tyler
2022,9,Noah,Dalvin Cook,13.6,RB1,24.1,Austin Ekeler,Tyler
2022,9,Noah,Devin Singletary,8.8,RB2,4.1,D'Onta Foreman,Tyler
2022,9,Noah,Curtis Samuel,17.1,WR1,18.8,JuJu Smith-Schuster,Tyler
2022,9,Noah,DeAndre Carter,10.3,WR2,4.4,DJ Moore,Tyler
2022,9,Noah,Kyle Pitts Sr.,4.7,TE,1.8,Evan Engram,Tyler
2022,9,Noah,Cordarrelle Patterson,18.3,FLEX,9.0,Zay Jones,Tyler
2022,9,Noah,Vikings D/ST,8.0,D/ST,10.0,Seahawks D/ST,Tyler
2022,9,Noah,Daniel Carlson,8.0,K,17.0,Nick Folk,Tyler
2022,9,Zach,Josh Allen,24.8,QB,24.08,Tua Tagovailoa,Ethan
2022,9,Zach,Raheem Mostert,8.6,RB1,23.5,Derrick Henry,Ethan
2022,9,Zach,Aaron Jones Sr.,6.5,RB2,11.0,Leonard Fournette,Ethan
2022,9,Zach,Allen Lazard,18.7,WR1,21.6,Christian Kirk,Ethan
2022,9,Zach,Robert Woods,0.0,WR2,10.7,Chris Godwin Jr.,Ethan
2022,9,Zach,Taysom Hill,1.12,TE,15.0,Zach Ertz,Ethan
2022,9,Zach,Deon Jackson,5.6,FLEX,5.3,Gabe Davis,Ethan
2022,9,Zach,Bills D/ST,4.0,D/ST,26.0,Patriots D/ST,Ethan
2022,9,Zach,Evan McPherson,5.0,K,4.0,Jason Sanders,Ethan
2022,10,Ethan,Tua Tagovailoa,23.4,QB,7.06,Andy Dalton,Andrew
2022,10,Ethan,Leonard Fournette,10.8,RB1,17.7,Christian McCaffrey,Andrew
2022,10,Ethan,Derrick Henry,8.7,RB2,3.3,Tyler Allgeier,Andrew
2022,10,Ethan,Christian Kirk,31.5,WR1,22.1,Amon-Ra St. Brown,Andrew
2022,10,Ethan,Chris Godwin Jr.,19.1,WR2,10.4,Mike Evans,Andrew
2022,10,Ethan,Zach Ertz,2.2,TE,17.4,Dalton Schultz,Andrew
2022,10,Ethan,Darnell Mooney,9.7,FLEX,12.6,Courtland Sutton,Andrew
2022,10,Ethan,Broncos D/ST,4.0,D/ST,8.0,Giants D/ST,Andrew
2022,10,Ethan,Graham Gano,7.0,K,4.0,Brett Maher,Andrew
2022,10,Haris,Justin Herbert,12.04,QB,31.14,Patrick Mahomes,Carter
2022,10,Haris,James Conner,23.6,RB1,8.2,D'Andre Swift,Carter
2022,10,Haris,Josh Jacobs,22.6,RB2,5.4,David Montgomery,Carter
2022,10,Haris,Chris Olave,7.0,WR1,35.3,Justin Jefferson,Carter
2022,10,Haris,Cooper Kupp,2.9,WR2,13.9,DeVonta Smith,Carter
2022,10,Haris,Foster Moreau,13.3,TE,9.3,Dallas Goedert,Carter
2022,10,Haris,Adam Thielen,9.9,FLEX,20.8,Terry McLaurin,Carter
2022,10,Haris,Buccaneers D/ST,8.0,D/ST,2.0,Colts D/ST,Carter
2022,10,Haris,Jake Elliott,3.0,K,13.0,Tyler Bass,Carter
2022,10,Kevin,Kirk Cousins,15.48,QB,19.2,Geno Smith,Dante
2022,10,Kevin,Nick Chubb,15.1,RB1,23.0,Saquon Barkley,Dante
2022,10,Kevin,Latavius Murray,7.7,RB2,5.4,Miles Sanders,Dante
2022,10,Kevin,Davante Adams,27.6,WR1,19.8,DeAndre Hopkins,Dante
2022,10,Kevin,Michael Pittman Jr.,12.3,WR2,1.7,A.J. Brown,Dante
2022,10,Kevin,Travis Kelce,20.1,TE,11.5,T.J. Hockenson,Dante
2022,10,Kevin,Allen Robinson,8.4,FLEX,13.1,DK Metcalf,Dante
2022,10,Kevin,49ers D/ST,8.0,D/ST,7.0,Eagles D/ST,Dante
2022,10,Kevin,Younghoe Koo,3.0,K,2.0,Ryan Succop,Dante
2022,10,Michael,Jalen Hurts,21.8,QB,19.6,Josh Allen,Zach
2022,10,Michael,Jonathan Taylor,24.3,RB1,23.6,Aaron Jones Sr.,Zach
2022,10,Michael,Jerick McKinnon,11.8,RB2,18.7,Raheem Mostert,Zach
2022,10,Michael,Tyler Lockett,13.2,WR1,7.5,Allen Lazard,Zach
2022,10,Michael,Jaylen Waddle,10.6,WR2,7.1,Deebo Samuel,Zach
2022,10,Michael,Noah Fant,6.4,TE,3.1,George Kittle,Zach
2022,10,Michael,Donovan Peoples-Jones,14.9,FLEX,0.0,Jerry Jeudy,Zach
2022,10,Michael,Titans D/ST,11.0,D/ST,3.0,Bills D/ST,Zach
2022,10,Michael,Greg Joseph,9.0,K,6.0,Cairo Santos,Zach
2022,10,Noah,Daniel Jones,18.28,QB,39.38,Justin Fields,Nathan
2022,10,Noah,Dalvin Cook,23.6,RB1,13.2,Kenneth Walker III,Nathan
2022,10,Noah,Cordarrelle Patterson,3.0,RB2,12.2,Dameon Pierce,Nathan
2022,10,Noah,CeeDee Lamb,38.0,WR1,15.4,Tyreek Hill,Nathan
2022,10,Noah,Curtis Samuel,6.0,WR2,6.2,Amari Cooper,Nathan
2022,10,Noah,Kyle Pitts Sr.,4.8,TE,4.3,Gerald Everett,Nathan
2022,10,Noah,Tony Pollard,21.8,FLEX,5.7,Khalil Herbert,Nathan
2022,10,Noah,Saints D/ST,5.0,D/ST,2.0,Cowboys D/ST,Nathan
2022,10,Noah,Daniel Carlson,2.0,K,6.0,Jason Myers,Nathan
2022,10,Tyler,Dak Prescott,19.2,QB,16.02,Tom Brady,McGwire
2022,10,Tyler,D'Onta Foreman,19.0,RB1,10.3,Travis Etienne Jr.,McGwire
2022,10,Tyler,Austin Ekeler,13.3,RB2,7.5,Alvin Kamara,McGwire
2022,10,Tyler,DJ Moore,6.9,WR1,24.8,Stefon Diggs,McGwire
2022,10,Tyler,JuJu Smith-Schuster,5.3,WR2,7.4,Joshua Palmer,McGwire
2022,10,Tyler,Evan Engram,4.4,TE,7.6,Pat Freiermuth,McGwire
2022,10,Tyler,Zay Jones,14.8,FLEX,10.3,Diontae Johnson,McGwire
2022,10,Tyler,Cardinals D/ST,10.0,D/ST,12.0,Steelers D/ST,McGwire
2022,10,Tyler,Cade York,5.0,K,11.0,Ka'imi Fairbairn,McGwire
2022,11,Andrew,Daniel Jones,24.64,QB,24.2,Jalen Hurts,Michael
2022,11,Andrew,Christian McCaffrey,17.6,RB1,16.4,Jonathan Taylor,Michael
2022,11,Andrew,Rhamondre Stevenson,14.2,RB2,1.4,Jerick McKinnon,Michael
2022,11,Andrew,Amon-Ra St. Brown,15.0,WR1,23.8,Tee Higgins,Michael
2022,11,Andrew,Courtland Sutton,13.0,WR2,7.1,Michael Gallup,Michael
2022,11,Andrew,Dalton Schultz,5.2,TE,0.0,Tre' McKitty,Michael
2022,11,Andrew,Devin Duvernay,1.7,FLEX,17.1,Donovan Peoples-Jones,Michael
2022,11,Andrew,Jets D/ST,11.0,D/ST,6.0,Titans D/ST,Michael
2022,11,Andrew,Brett Maher,22.0,K,3.0,Greg Joseph,Michael
2022,11,Carter,Patrick Mahomes,27.46,QB,20.64,Dak Prescott,Tyler
2022,11,Carter,David Montgomery,21.1,RB1,18.0,Austin Ekeler,Tyler
2022,11,Carter,Antonio Gibson,13.3,RB2,2.4,D'Onta Foreman,Tyler
2022,11,Carter,DeVonta Smith,13.8,WR1,9.2,Jakobi Meyers,Tyler
2022,11,Carter,Justin Jefferson,6.3,WR2,5.4,DJ Moore,Tyler
2022,11,Carter,Juwan Johnson,13.7,TE,6.5,Cole Kmet,Tyler
2022,11,Carter,Terry McLaurin,9.6,FLEX,2.8,Marquez Valdes-Scantling,Tyler
2022,11,Carter,Rams D/ST,4.0,D/ST,0.0,Bengals D/ST,Tyler
2022,11,Carter,Tyler Bass,23.0,K,2.0,Nick Folk,Tyler
2022,11,Dante,Jimmy Garoppolo,25.42,QB,19.7,Justin Herbert,Haris
2022,11,Dante,Miles Sanders,5.8,RB1,19.0,Josh Jacobs,Haris
2022,11,Dante,Saquon Barkley,5.5,RB2,13.4,James Conner,Haris
2022,11,Dante,DeAndre Hopkins,18.1,WR1,21.2,Chris Olave,Haris
2022,11,Dante,A.J. Brown,9.0,WR2,3.2,Garrett Wilson,Haris
2022,11,Dante,T.J. Hockenson,8.4,TE,12.3,Mark Andrews,Haris
2022,11,Dante,Jamaal Williams,24.4,FLEX,4.5,Adam Thielen,Haris
2022,11,Dante,Eagles D/ST,9.0,D/ST,-2.0,Broncos D/ST,Haris
2022,11,Dante,Robbie Gould,8.0,K,14.0,Harrison Butker,Haris
2022,11,Ethan,Taylor Heinicke,7.84,QB,2.2,Kirk Cousins,Kevin
2022,11,Ethan,Derrick Henry,25.36,RB1,9.7,Nick Chubb,Kevin
2022,11,Ethan,Michael Carter,2.7,RB2,5.7,Brian Robinson Jr.,Kevin
2022,11,Ethan,Michael Pittman Jr.,13.5,WR1,33.1,Davante Adams,Kevin
2022,11,Ethan,Brandin Cooks,10.0,WR2,11.8,Gabe Davis,Kevin
2022,11,Ethan,Tyler Conklin,3.5,TE,35.5,Travis Kelce,Kevin
2022,11,Ethan,Darnell Mooney,12.9,FLEX,14.7,Allen Robinson,Kevin
2022,11,Ethan,Patriots D/ST,17.0,D/ST,,,
2022,11,Ethan,Graham Gano,0.0,K,4.0,Greg Zuerlein,Kevin
2022,11,McGwire,Aaron Rodgers,19.08,QB,22.62,Justin Fields,Nathan
2022,11,McGwire,Alvin Kamara,12.9,RB1,9.2,Joe Mixon,Nathan
2022,11,McGwire,Elijah Mitchell,5.9,RB2,3.7,Dameon Pierce,Nathan
2022,11,McGwire,Joshua Palmer,30.6,WR1,31.3,Amari Cooper,Nathan
2022,11,McGwire,Stefon Diggs,14.8,WR2,21.1,Christian Watson,Nathan
2022,11,McGwire,Pat Freiermuth,15.9,TE,8.5,Tyler Higbee,Nathan
2022,11,McGwire,Diontae Johnson,6.2,FLEX,0.0,Kadarius Toney,Nathan
2022,11,McGwire,Ravens D/ST,16.0,D/ST,16.0,Cowboys D/ST,Nathan
2022,11,McGwire,Justin Tucker,7.0,K,10.0,Wil Lutz,Nathan
2022,11,Zach,Josh Allen,12.58,QB,15.46,Lamar Jackson,Noah
2022,11,Zach,Aaron Jones Sr.,14.0,RB1,11.9,Cordarrelle Patterson,Noah
2022,11,Zach,Darrell Henderson Jr.,0.9,RB2,7.2,Dalvin Cook,Noah
2022,11,Zach,Deebo Samuel,22.4,WR1,9.8,Curtis Samuel,Noah
2022,11,Zach,Allen Lazard,10.7,WR2,9.5,CeeDee Lamb,Noah
2022,11,Zach,George Kittle,24.4,TE,7.3,Kyle Pitts Sr.,Noah
2022,11,Zach,Parris Campbell,11.7,FLEX,17.7,Devin Singletary,Noah
2022,11,Zach,Commanders D/ST,21.0,D/ST,4.0,Saints D/ST,Noah
2022,11,Zach,Cairo Santos,6.0,K,13.0,Daniel Carlson,Noah
2022,12,Kevin,Derek Carr,20.8,QB,28.76,Justin Herbert,Haris
2022,12,Kevin,Nick Chubb,20.2,RB1,48.3,Josh Jacobs,Haris
2022,12,Kevin,Latavius Murray,10.8,RB2,21.0,James Conner,Haris
2022,12,Kevin,Davante Adams,14.4,WR1,26.4,Garrett Wilson,Haris
2022,12,Kevin,Gabe Davis,7.8,WR2,11.2,Chris Olave,Haris
2022,12,Kevin,Travis Kelce,15.7,TE,11.0,Mark Andrews,Haris
2022,12,Kevin,Tyler Boyd,3.6,FLEX,21.1,Adam Thielen,Haris
2022,12,Kevin,49ers D/ST,12.0,D/ST,2.0,Broncos D/ST,Haris
2022,12,Kevin,Greg Zuerlein,8.0,K,14.0,Harrison Butker,Haris
2022,12,McGwire,Tom Brady,18.04,QB,29.92,Josh Allen,Zach
2022,12,McGwire,Alvin Kamara,7.0,RB1,19.3,Samaje Perine,Zach
2022,12,McGwire,Travis Etienne Jr.,0.3,RB2,18.9,Aaron Jones Sr.,Zach
2022,12,McGwire,Stefon Diggs,21.7,WR1,7.3,Deebo Samuel,Zach
2022,12,McGwire,Joshua Palmer,10.6,WR2,4.4,Allen Lazard,Zach
2022,12,McGwire,Pat Freiermuth,6.9,TE,5.6,George Kittle,Zach
2022,12,McGwire,Diontae Johnson,9.9,FLEX,3.4,Parris Campbell,Zach
2022,12,McGwire,Steelers D/ST,12.0,D/ST,6.0,Commanders D/ST,Zach
2022,12,McGwire,Justin Tucker,14.0,K,4.0,Cairo Santos,Zach
2022,12,Michael,Jalen Hurts,29.82,QB,15.96,Tua Tagovailoa,Ethan
2022,12,Michael,Jonathan Taylor,18.8,RB1,14.7,Derrick Henry,Ethan
2022,12,Michael,Ezekiel Elliott,16.5,RB2,12.2,Jeff Wilson Jr.,Ethan
2022,12,Michael,Tee Higgins,24.4,WR1,29.0,Chris Godwin Jr.,Ethan
2022,12,Michael,Jaylen Waddle,13.5,WR2,19.1,Michael Pittman Jr.,Ethan
2022,12,Michael,Tyler Conklin,8.0,TE,3.7,Dawson Knox,Ethan
2022,12,Michael,Tyler Lockett,15.8,FLEX,8.1,Christian Kirk,Ethan
2022,12,Michael,Titans D/ST,0.0,D/ST,1.0,Patriots D/ST,Ethan
2022,12,Michael,Greg Joseph,9.0,K,11.0,Graham Gano,Ethan
2022,12,Nathan,Joe Burrow,18.0,QB,18.4,Patrick Mahomes,Carter
2022,12,Nathan,Kenneth Walker III,16.9,RB1,14.3,David Montgomery,Carter
2022,12,Nathan,Dameon Pierce,4.6,RB2,8.4,Antonio Gibson,Carter
2022,12,Nathan,Amari Cooper,16.4,WR1,29.34,Justin Jefferson,Carter
2022,12,Nathan,Tyreek Hill,15.0,WR2,9.0,DeVonta Smith,Carter
2022,12,Nathan,Tyler Higbee,0.0,TE,0.0,Juwan Johnson,Carter
2022,12,Nathan,Isiah Pacheco,15.6,FLEX,9.3,Terry McLaurin,Carter
2022,12,Nathan,Cowboys D/ST,3.0,D/ST,1.0,Rams D/ST,Carter
2022,12,Nathan,Jason Myers,10.0,K,10.0,Tyler Bass,Carter
2022,12,Noah,Lamar Jackson,23.06,QB,25.24,Kyler Murray,Andrew
2022,12,Noah,Dalvin Cook,9.6,RB1,20.2,Rhamondre Stevenson,Andrew
2022,12,Noah,Tony Pollard,8.1,RB2,8.9,Christian McCaffrey,Andrew
2022,12,Noah,CeeDee Lamb,17.7,WR1,27.9,Amon-Ra St. Brown,Andrew
2022,12,Noah,Curtis Samuel,1.3,WR2,13.5,Courtland Sutton,Andrew
2022,12,Noah,Noah Fant,6.4,TE,19.1,Dalton Schultz,Andrew
2022,12,Noah,Devin Singletary,9.0,FLEX,5.1,Mike Evans,Andrew
2022,12,Noah,Dolphins D/ST,20.0,D/ST,13.0,Chiefs D/ST,Andrew
2022,12,Noah,Daniel Carlson,9.0,K,3.0,Brett Maher,Andrew
2022,12,Tyler,Dak Prescott,14.84,QB,19.32,Geno Smith,Dante
2022,12,Tyler,Austin Ekeler,25.0,RB1,15.2,Saquon Barkley,Dante
2022,12,Tyler,D'Onta Foreman,11.3,RB2,10.6,Jamaal Williams,Dante
2022,12,Tyler,Keenan Allen,15.9,WR1,18.7,DeAndre Hopkins,Dante
2022,12,Tyler,JuJu Smith-Schuster,6.8,WR2,12.6,A.J. Brown,Dante
2022,12,Tyler,Cole Kmet,5.7,TE,15.3,T.J. Hockenson,Dante
2022,12,Tyler,Jakobi Meyers,9.2,FLEX,20.0,DK Metcalf,Dante
2022,12,Tyler,Vikings D/ST,6.0,D/ST,6.0,Eagles D/ST,Dante
2022,12,Tyler,Nick Folk,15.0,K,6.0,Ryan Succop,Dante
2022,13,Andrew,Daniel Jones,17.1,QB,13.68,Aaron Rodgers,McGwire
2022,13,Andrew,Christian McCaffrey,28.6,RB1,7.6,Travis Etienne Jr.,McGwire
2022,13,Andrew,Rhamondre Stevenson,13.8,RB2,5.7,Alvin Kamara,McGwire
2022,13,Andrew,Amon-Ra St. Brown,34.6,WR1,22.2,Stefon Diggs,McGwire
2022,13,Andrew,Mike Evans,9.9,WR2,13.0,Joshua Palmer,McGwire
2022,13,Andrew,Dalton Schultz,5.3,TE,10.6,Pat Freiermuth,McGwire
2022,13,Andrew,Courtland Sutton,0.0,FLEX,11.0,Diontae Johnson,McGwire
2022,13,Andrew,Chiefs D/ST,-2.0,D/ST,7.0,Ravens D/ST,McGwire
2022,13,Andrew,Brett Maher,6.0,K,4.0,Justin Tucker,McGwire
2022,13,Carter,Patrick Mahomes,19.82,QB,16.92,Josh Allen,Zach
2022,13,Carter,David Montgomery,16.7,RB1,16.8,Bam Knight,Zach
2022,13,Carter,Antonio Gibson,7.9,RB2,10.0,Aaron Jones Sr.,Zach
2022,13,Carter,DeVonta Smith,21.2,WR1,12.3,Deebo Samuel,Zach
2022,13,Carter,Justin Jefferson,18.6,WR2,11.7,Allen Lazard,Zach
2022,13,Carter,Logan Thomas,5.0,TE,4.2,George Kittle,Zach
2022,13,Carter,Terry McLaurin,24.5,FLEX,8.5,Parris Campbell,Zach
2022,13,Carter,Rams D/ST,5.0,D/ST,6.0,Bills D/ST,Zach
2022,13,Carter,Tyler Bass,7.0,K,10.0,Evan McPherson,Zach
2022,13,Dante,Geno Smith,22.98,QB,19.26,Justin Fields,Nathan
2022,13,Dante,Saquon Barkley,19.1,RB1,16.2,Isiah Pacheco,Nathan
2022,13,Dante,Miles Sanders,11.8,RB2,3.6,Kenneth Walker III,Nathan
2022,13,Dante,A.J. Brown,31.9,WR1,29.6,Tyreek Hill,Nathan
2022,13,Dante,DK Metcalf,26.7,WR2,8.0,Amari Cooper,Nathan
2022,13,Dante,T.J. Hockenson,7.3,TE,13.0,Gerald Everett,Nathan
2022,13,Dante,Jamaal Williams,9.5,FLEX,24.4,Christian Watson,Nathan
2022,13,Dante,Eagles D/ST,11.0,D/ST,19.0,Cowboys D/ST,Nathan
2022,13,Dante,Ryan Succop,5.0,K,10.0,Jason Myers,Nathan
2022,13,Ethan,Trevor Lawrence,16.36,QB,1.34,Lamar Jackson,Noah
2022,13,Ethan,Derrick Henry,5.8,RB1,24.6,Tony Pollard,Noah
2022,13,Ethan,Jeff Wilson Jr.,0.3,RB2,16.3,Dalvin Cook,Noah
2022,13,Ethan,Chris Godwin Jr.,14.3,WR1,20.4,CeeDee Lamb,Noah
2022,13,Ethan,Michael Pittman Jr.,3.6,WR2,1.2,George Pickens,Noah
2022,13,Ethan,Dawson Knox,0.0,TE,14.2,Noah Fant,Noah
2022,13,Ethan,Christian Kirk,16.4,FLEX,16.7,Ja'Marr Chase,Noah
2022,13,Ethan,Patriots D/ST,3.0,D/ST,8.0,Seahawks D/ST,Noah
2022,13,Ethan,Graham Gano,8.0,K,10.0,Daniel Carlson,Noah
2022,13,Haris,Justin Herbert,18.1,QB,16.8,Dak Prescott,Tyler
2022,13,Haris,Josh Jacobs,21.0,RB1,13.2,Austin Ekeler,Tyler
2022,13,Haris,Ty Johnson,10.1,RB2,1.2,Gus Edwards,Tyler
2022,13,Haris,Garrett Wilson,24.2,WR1,20.8,Keenan Allen,Tyler
2022,13,Haris,Chris Olave,10.5,WR2,6.5,JuJu Smith-Schuster,Tyler
2022,13,Haris,Mark Andrews,9.4,TE,13.2,Cole Kmet,Tyler
2022,13,Haris,Adam Thielen,4.7,FLEX,3.6,Zay Jones,Tyler
2022,13,Haris,Buccaneers D/ST,5.0,D/ST,4.0,Jets D/ST,Tyler
2022,13,Haris,Harrison Butker,5.0,K,3.0,Nick Folk,Tyler
2022,13,Michael,Jalen Hurts,34.4,QB,11.82,Kirk Cousins,Kevin
2022,13,Michael,Ezekiel Elliott,18.1,RB1,13.1,Brian Robinson Jr.,Kevin
2022,13,Michael,Jonathan Taylor,13.3,RB2,8.0,Nick Chubb,Kevin
2022,13,Michael,Tee Higgins,12.5,WR1,37.7,Davante Adams,Kevin
2022,13,Michael,Jaylen Waddle,1.9,WR2,9.5,Gabe Davis,Kevin
2022,13,Michael,Tyler Conklin,2.9,TE,7.6,Travis Kelce,Kevin
2022,13,Michael,Tyler Lockett,27.8,FLEX,10.1,Latavius Murray,Kevin
2022,13,Michael,Dolphins D/ST,5.0,D/ST,31.0,Browns D/ST,Kevin
2022,13,Michael,Greg Joseph,12.0,K,19.0,Greg Zuerlein,Kevin
2022,14,Carter,Patrick Mahomes,19.78,QB,0.66,Kyler Murray,Andrew
2022,14,Carter,D'Andre Swift,6.9,RB1,29.3,Christian McCaffrey,Andrew
2022,14,Carter,James Cook,2.5,RB2,3.0,Rhamondre Stevenson,Andrew
2022,14,Carter,Justin Jefferson,33.3,WR1,13.4,Amon-Ra St. Brown,Andrew
2022,14,Carter,DeVonta Smith,17.4,WR2,8.4,Mike Evans,Andrew
2022,14,Carter,Daniel Bellinger,4.9,TE,14.7,Dalton Schultz,Andrew
2022,14,Carter,Brandon Aiyuk,13.7,FLEX,0.0,Devin Duvernay,Andrew
2022,14,Carter,Rams D/ST,5.0,D/ST,15.0,Chiefs D/ST,Andrew
2022,14,Carter,Tyler Bass,9.0,K,11.0,Brett Maher,Andrew
2022,14,Kevin,Kirk Cousins,25.0,QB,13.66,Dak Prescott,Tyler
2022,14,Kevin,Leonard Fournette,10.6,RB1,24.4,Austin Ekeler,Tyler
2022,14,Kevin,Nick Chubb,8.4,RB2,8.5,D'Onta Foreman,Tyler
2022,14,Kevin,Davante Adams,10.1,WR1,21.7,Zay Jones,Tyler
2022,14,Kevin,Gabe Davis,6.1,WR2,21.2,Keenan Allen,Tyler
2022,14,Kevin,Travis Kelce,11.1,TE,39.2,Evan Engram,Tyler
2022,14,Kevin,Latavius Murray,6.1,FLEX,0.6,DJ Moore,Tyler
2022,14,Kevin,49ers D/ST,9.0,D/ST,3.0,Cardinals D/ST,Tyler
2022,14,Kevin,Greg Zuerlein,4.0,K,11.0,Nick Folk,Tyler
2022,14,McGwire,Derek Carr,2.58,QB,12.6,Tua Tagovailoa,Ethan
2022,14,McGwire,Travis Homer,5.4,RB1,20.5,Derrick Henry,Ethan
2022,14,McGwire,Travis Etienne Jr.,3.2,RB2,2.6,Jeff Wilson Jr.,Ethan
2022,14,McGwire,Joshua Palmer,9.3,WR1,10.4,Chris Godwin Jr.,Ethan
2022,14,McGwire,Stefon Diggs,6.7,WR2,2.5,Corey Davis,Ethan
2022,14,McGwire,Pat Freiermuth,12.3,TE,11.8,Austin Hooper,Ethan
2022,14,McGwire,Diontae Johnson,14.2,FLEX,9.5,Christian Kirk,Ethan
2022,14,McGwire,Ravens D/ST,11.0,D/ST,19.0,Patriots D/ST,Ethan
2022,14,McGwire,Justin Tucker,11.0,K,2.0,Graham Gano,Ethan
2022,14,Nathan,Joe Burrow,16.56,QB,19.48,Justin Herbert,Haris
2022,14,Nathan,Isiah Pacheco,12.3,RB1,23.4,James Conner,Haris
2022,14,Nathan,Dameon Pierce,11.8,RB2,19.4,Josh Jacobs,Haris
2022,14,Nathan,Tyreek Hill,24.1,WR1,19.5,Adam Thielen,Haris
2022,14,Nathan,Amari Cooper,6.2,WR2,13.8,Garrett Wilson,Haris
2022,14,Nathan,Gerald Everett,7.8,TE,3.7,Mark Andrews,Haris
2022,14,Nathan,Joe Mixon,12.6,FLEX,5.8,Isaiah McKenzie,Haris
2022,14,Nathan,Cowboys D/ST,4.0,D/ST,-4.0,Buccaneers D/ST,Haris
2022,14,Nathan,Jason Myers,6.0,K,11.0,Harrison Butker,Haris
2022,14,Noah,Mac Jones,7.3,QB,30.38,Jalen Hurts,Michael
2022,14,Noah,Tony Pollard,22.2,RB1,32.4,Jerick McKinnon,Michael
2022,14,Noah,Dalvin Cook,8.6,RB2,17.1,Ezekiel Elliott,Michael
2022,14,Noah,Ja'Marr Chase,28.5,WR1,5.1,Jaylen Waddle,Michael
2022,14,Noah,CeeDee Lamb,8.3,WR2,0.0,Tee Higgins,Michael
2022,14,Noah,Noah Fant,0.0,TE,7.8,Tyler Conklin,Michael
2022,14,Noah,Cam Akers,9.3,FLEX,17.0,Tyler Lockett,Michael
2022,14,Noah,Seahawks D/ST,1.0,D/ST,9.0,Raiders D/ST,Michael
2022,14,Noah,Daniel Carlson,12.0,K,6.0,Greg Joseph,Michael
2022,14,Zach,Josh Allen,20.58,QB,20.56,Geno Smith,Dante
2022,14,Zach,Bam Knight,15.7,RB1,28.5,Miles Sanders,Dante
2022,14,Zach,Raheem Mostert,5.4,RB2,6.8,Saquon Barkley,Dante
2022,14,Zach,Jerry Jeudy,33.3,WR1,17.0,A.J. Brown,Dante
2022,14,Zach,Deebo Samuel,14.4,WR2,12.9,DeAndre Hopkins,Dante
2022,14,Zach,George Kittle,6.8,TE,11.7,T.J. Hockenson,Dante
2022,14,Zach,Samaje Perine,9.4,FLEX,18.1,DK Metcalf,Dante
2022,14,Zach,Bills D/ST,11.0,D/ST,9.0,Eagles D/ST,Dante
2022,14,Zach,Evan McPherson,5.0,K,7.0,Jason Sanders,Dante
2022,15,Andrew,Daniel Jones,9.9,QB,12.64,Deshaun Watson,Ethan
2022,15,Andrew,Christian McCaffrey,25.8,RB1,26.3,Derrick Henry,Ethan
2022,15,Andrew,Rhamondre Stevenson,24.8,RB2,4.1,Michael Carter,Ethan
2022,15,Andrew,Amon-Ra St. Brown,15.2,WR1,22.3,Chris Godwin Jr.,Ethan
2022,15,Andrew,Mike Evans,13.3,WR2,19.0,Michael Pittman Jr.,Ethan
2022,15,Andrew,Dalton Schultz,3.5,TE,10.2,Taysom Hill,Ethan
2022,15,Andrew,Chris Moore,8.2,FLEX,15.2,Christian Kirk,Ethan
2022,15,Andrew,Chiefs D/ST,5.0,D/ST,11.0,Patriots D/ST,Ethan
2022,15,Andrew,Brett Maher,12.0,K,12.0,Graham Gano,Ethan
2022,15,Carter,Brock Purdy,16.48,QB,19.38,Zach Wilson,Noah
2022,15,Carter,David Montgomery,24.1,RB1,27.0,Dalvin Cook,Noah
2022,15,Carter,D'Andre Swift,12.5,RB2,14.6,Tony Pollard,Noah
